ident,type,name,latitude_deg,longitude_deg,municipality 
US-2750,heliport,Platform Harmony Helipad,34.37674,-120.16767,Goleta
US-2751,heliport,Platform Houchin Helipad,34.33503,-119.55301,Carpinteria
US-2752,heliport,Platform Hogan Helipad,34.33771,-119.54224,Carpinteria
US-2753,heliport,Dos Cuadras Offshore Oil Platform C Helipad,34.33187,-119.6138,Santa Barbara
US-2754,heliport,Dos Cuadras Offshore Oil Platform B Helipad,34.3323,-119.62268,Santa Barbara
US-2755,heliport,Dos Cuadras Offshore Oil Platform A Helipad,34.33289,-119.63195,Santa Barbara
US-2756,heliport,Platform Gilda Helipad,34.18244,-119.41951,Ventura
US-2757,heliport,Platform Grace Helipad,34.17959,-119.46911,Ventura
US-2758,heliport,Platform Gail Helipad,34.12508,-119.40104,Oxnard
US-2759,heliport,Platform Gina Helipad,34.11736,-119.27705,Oxnard
US-2760,heliport,Platform Irene Helipad,34.6104,-120.72946,Lompoc
US-2761,heliport,Diablo Canyon Power Plant Heliport,35.20611,-120.85269,Avila Beach
US-2762,small_airport,California Valley Airport,35.31455,-120.00185,Santa Margarita
US-2763,closed,Washburn Ranch Airport,35.12183,-119.77428,Santa Margarita
US-2764,closed,Goodwin Ranch Airport,35.25091,-119.92184,Santa Margarita
US-2765,closed,Cambria Air Force Station Helipad,35.5228,-121.06451,Cambria
US-2766,closed,Hearst Ranch Airport (1929),35.650514,-121.195357,San Simeon
US-2767,closed,Hearst Ranch Airport (1936),35.64973,-121.186795,San Simeon
US-2768,heliport,Presidio of Monterey Helipad,36.6069,-121.89832,Monterey
US-2769,closed,Fort Ord South Parade Ground Army Airfield,36.64987,-121.80715,Seaside
US-2770,closed,Santa Cruz-Capitola Airport,36.98112,-121.94219,Capitola
US-2771,heliport,Pillar Point Air Force Station Helipad,37.49699,-122.49875,Half Moon Bay
US-2772,heliport,UCSF Medical Center at Mission Bay Helipad,37.766614,-122.390361,San Francisco
US-2773,closed,Ravenswood Substation Helipad,37.49369,-122.13917,Menlo Park
US-2774,closed,Mountain View Airport,37.41056,-122.10128,Mountain View
US-2775,closed,Goddard Airport,37.42968,-122.15794,Palo Alto
US-2776,heliport,Stanford Health Care West Heliport,37.4346,-122.17755,Palo Alto
US-2777,closed,Warmsprings Airport,37.45608,-121.90538,Milpitas
US-2778,closed,Naval Outlying Landing Field Heath,37.49812,-121.96178,Fremont
US-2779,closed,Sky Sailing Airport,37.49703,-121.96212,Fremont
US-2780,closed,Skyways Airport,37.49488,-121.96135,Fremont
US-2781,closed,Centerville Airport,37.53132,-121.99066,Fremont
US-2782,closed,Fremont Airport / King Skylanes Airport,37.45927,-121.929,Fremont
US-2783,heliport,US Coast Guard Base Alameda Helipad,37.78522,-122.25319,Alameda
US-2784,closed,Laney College Heliport,37.7962,-122.26339,Oakland
US-2785,closed,Berkeley Marina Heliport,37.86661,-122.30633,Berkeley
US-2786,closed,Lafayette Heliport,37.89038,-122.13317,Lafayette
US-2787,closed,International Science Center Heliport,37.38651,-122.00365,Sunnyvale
US-2788,closed,Santa Clara Valley Airport,37.39502,-121.99143,Sunnyvale
US-2789,closed,Alum Rock Airport,37.36621,-121.83423,San Jose
US-2790,closed,Pacific Airmotive / King Road Airport,37.33473,-121.83576,San Jose
US-2791,closed,Boulder Creek / Hilton Airport,37.15402,-122.15911,Boulder Creek
US-2792,closed,Hoover Lake Airstrip,37.153664,-121.444824,Morgan Hill
US-2793,closed,Hiller Airfield,37.47847,-122.14778,Menlo Park
US-2794,closed,Morgan Hill Airmen Landing Strip,37.14791,-121.64994,Morgan Hill
US-2795,closed,Livermore Sky Ranch,37.69402,-121.7939,Livermore
US-2796,closed,Naval Outlying Landing Field Mays School,37.73441,-121.75263,Livermore
US-2797,closed,Naval Air Station Livermore,37.68839,-121.70782,Livermore
US-2798,closed,Hummingbird Haven Airport,37.69674,-121.69333,Livermore
US-2799,closed,Parks Air Force Base,37.72745,-121.89809,Dublin
US-2801,closed,Cherry Flat Landing Strip,37.38707,-121.76408,San Jose
US-2802,closed,Benicia Airport,38.07441,-122.18942,Benicia
US-2803,closed,Mare Island Naval Shipyard Airfield,38.089,-122.272,Vallejo
US-2804,closed,Martinez Airport,38.02247,-122.13335,Martinez
US-2805,closed,Discovery Bay Airport,37.89081,-121.62106,Discovery Bay
US-2806,closed,Stan's Airpark,38.13091,-122.26658,Vallejo
US-2807,closed,Vallejo Sky Harbor,38.15464,-122.26029,Vallejo
US-2808,closed,Sherman Field,37.94918,-122.05622,Pleasant Hill
US-2809,closed,San Rafael / Marin County Airport,38.01258,-122.51712,San Rafael
US-2810,closed,San Francisco Bay Airport,37.96349,-122.50261,San Rafael
US-2811,heliport,United States Coast Guard Pacific Strike Team Helipad,38.05551,-122.51156,Novato
US-2812,closed,Bowers Field,38.78362,-123.5218,Gualala
US-2813,closed,Bodega Bay Helipad,38.31679,-123.03269,Bodega Bay
US-2814,closed,Bodega Bay Seaplane Base,38.31283,-123.05127,Bodega Bay
US-2815,closed,Pinnegar Field,40.43625,-122.29167,Anderson
US-2816,closed,Willits Airport (1957),39.41382,-123.34322,Willits
US-2817,heliport,US Coast Guard Station Bodega Bay Helipad,38.3118,-123.05222,Bodega Bay
US-2818,small_airport,Hay Ranch Airport,38.87787,-123.6622,Point Arena
US-2819,heliport,US Coast Guard Point Arena Heliport,38.95295,-123.73728,Point Arena
US-2820,small_airport,Big Flat Airport,40.13271,-124.18395,Whitethorn
US-2949,small_airport,Camp Pendleton LHD Practice Strip,33.30005,-117.46926,Oceanside
US-2950,heliport,Camp Pendleton Horno Heliport,33.38217,-117.47733,Oceanside
US-2951,heliport,Camp Pendleton School of Infantry Heliport,33.39259,-117.51548,Oceanside
US-2952,small_airport,Camp Pendleton Helicopter Outlying Landing Field,33.43321,-117.53266,Oceanside
US-2953,heliport,Camp Talega Heliport,33.4538,-117.56004,San Clemente
US-2956,heliport,High Desert Hospital Heliport,34.70324,-118.2306,Lancaster
US-2957,closed,Oban Airport,34.76822,-118.1534,Lancaster
US-2958,closed,Antelope Valley Airport,34.64935,-118.13319,Lancaster
US-2959,closed,Bolam Airport,34.48542,-114.40847,Havasu Lake
US-2986,heliport,USC Medical Center Ground Heliport,34.05973,-118.21178,Los Angeles
US-3005,small_airport,Salinas Landesert Ranch Airport,34.79996,-118.18028,Lancaster
US-3006,closed,Liberty Field,34.80337,-118.15847,Rosamond
US-3024,closed,Chateau Thierry Flying Field (1920),33.8026,-118.18825,Long Beach
US-3057,heliport,Henry Mayo Newhall Memorial Hospital Garage Heliport,34.39901,-118.5518,Santa Clarita
US-3058,closed,6S Ranch Airport,34.4214,-118.47214,Santa Clarita
US-3059,closed,Newhall Airport,34.39814,-118.54721,Santa Clarita
US-3060,closed,Santa Susana Airport,34.27,-118.7059,Simi Valley
US-3061,heliport,West Hills Hospital Helipad,34.20319,-118.62904,West Hills
US-3062,closed,West Hills Co-Op Airport,35.65054,-119.88475,Lost Hills
US-3063,closed,Semitropic Field,35.59387,-119.48543,Wasco
US-3064,closed,Crockett and Gambogy Ranch Airport,35.9425,-119.5915,Corcoran
US-3065,small_airport,South Lake Farms Airport,35.9316,-119.6478,Corcoran
US-3070,closed,Camp Pilot Knob Airfield,32.76591,-114.75581,Winterhaven
US-3085,closed,Mission Field,34.133216,-118.035851,Arcadia
US-3102,heliport,Cal Fire Prado Helitack Base,33.98888,-117.68683,Chino
US-3103,heliport,Cal Fire Vina Helitack Base,39.928331,-122.027269,Vina
US-3104,heliport,Cal Fire Alma Helitack Base,37.18357,-121.99059,Los Gatos
US-3105,heliport,USFS Keenwild Helitack Base,33.71258,-116.71259,Mountain Center
US-3106,heliport,Cal Fire Kneeland Helitack Base,40.71923,-123.92865,Kneeland
US-3107,heliport,USFS Happy Camp Helitack Base,41.79131,-123.38567,Happy Camp
US-3108,heliport,Cal Fire Howard Forest Helitack Base,39.34594,-123.31635,Willits
US-3109,heliport,Cal Fire Boggs Mountain Helitack Base,38.83352,-122.71835,Kelseyville
US-3110,heliport,Cal Fire Bieber Helitack Base,41.12331,-121.13534,Bieber
US-3111,heliport,Cal Fire Bear Valley Helitack Base,36.57165,-121.18473,Paicines
US-3112,closed,Tannehill Ranch Airport,36.39449,-121.07143,Paicines
US-3113,small_airport,Bar B Ranch,36.359985,-120.786329,Paicines
US-3114,closed,Sierra Pacific Airstrip,37.87942,-120.45344,Chinese Camp
US-3115,closed,Blythe Airport (1936),33.57999,-114.6316,Blythe
US-3116,heliport,Palo Verde Hospital Helipad,33.61247,-114.59465,Blythe
US-3117,closed,Blythe Auxiliary Airfield A-4,33.68124,-114.65911,Blythe
US-3119,closed,Aqueduct Airstrip,34.1976,-114.4862,Vidal
US-3120,closed,Vidal Airport,34.1099,-114.5013,Vidal
US-3122,closed,Coxcomb Airfield,33.9244,-115.23942,Desert Center
US-3123,closed,Camp Ibis Army Airfield,34.97633,-114.83992,Needles
US-3124,heliport,Colorado River Medical Center Helipad,34.83223,-114.61791,Needles
US-3155,heliport,Cal Fire Academy Heliport,38.36698,-120.94271,Ione
US-3156,heliport,Palomar Medical Center Escondido Helipad,33.122321,-117.122054,Escondido
US-3157,closed,San Marcos Valley Airport,33.1417,-117.18315,San Marcos
US-3158,closed,McCormick Airfield,33.13664,-117.18667,San Marcos
US-3159,closed,Carlsbad Airport (1949),33.16458,-117.31925,Carlsbad
US-3160,closed,Escondido Engle Airport,33.12123,-117.10444,Escondido
US-3164,heliport,Los Angeles Orthopedic Center Helipad,34.0542,-118.26585,Los Angeles
US-3165,heliport,Good Samaritan MedIcal Center South Tower Helipad,34.053878,-118.266037,Los Angeles
US-3166,heliport,Wilshire Bixel Helipad,34.05261,-118.26271,Los Angeles
US-3167,closed,Dominguez Field,33.85262,-118.24151,Carson
US-3168,closed,Vultee Field,33.92135,-118.12804,Downey
US-3169,heliport,La Palma Intercommunity Hospital Helipad,33.84772,-118.03918,La Palma
US-3170,closed,Grand Central Air Terminal,34.16299,-118.28669,Glendale
US-3204,closed,Beaumont Airport,33.93364,-116.98589,Beaumont
US-3209,heliport,Gas Company Tower Helipad,34.05004,-118.25324,Los Angeles
US-3210,closed,Bell Airport,34.03251,-118.15,East Los Angeles
US-3219,closed,Quail Creek Airport,36.62636,-121.49164,Salinas
US-3220,closed,American Legion Airport / Remco Flying Field,36.70047,-121.65798,Salinas
US-3221,closed,Watsonville Airport (1938),36.86472,-121.77548,Watsonville
US-3262,heliport,SCE Wildomar Heliport,33.58734,-117.23252,Wildomar
US-3301,heliport,Getty Center Heliport,34.0798,-118.4752,Los Angeles
US-3302,heliport,Los Angeles County Sheriff's Department Heliport,34.050838,-118.168329,Los Angeles
US-3303,heliport,Pacific Design Center Green Building Helipad,34.0833,-118.3827,West Hollywood
US-3320,heliport,USC Seeley G Mudd Helipad,34.02152,-118.28904,Los Angeles
US-3332,closed,Greenwood Ridge Airstrip,39.150736,-123.680182,Elk
US-3335,closed,Harper Dry Lake Airfield,35.0128,-117.28956,Lockhart
US-3336,closed,Boron Air Force Plant 72 Airfield,35.0523,-117.53939,Boron
US-3337,closed,Myer Field,35.04,-118.162,Mojave
US-3338,seaplane_base,Avalon Port Seaplane Base,33.34526,-118.324329,Avalon
US-3349,closed,Callies Airport,34.06016,-118.14049,El Monte
US-3352,heliport,Biltmore Tower Helipad,34.04986,-118.25385,Los Angeles
US-3354,heliport,SunAmerica Center Helipad,34.05866,-118.41667,Los Angeles
US-3355,heliport,1901 Avenue of the Stars Helipad,34.05949,-118.41766,Los Angeles
US-3356,heliport,Watt Plaza North Tower Helipad,34.06092,-118.41492,Los Angeles
US-3357,heliport,Watt Plaza South Tower Helipad,34.0603,-118.414395,Los Angeles
US-3358,heliport,Northrop Grumman Plaza I Helipad,34.06279,-118.41503,Los Angeles
US-3359,heliport,Northrop Grumman Plaza II Helipad,34.062196,-118.414682,Los Angeles
US-3362,heliport,San Bernardino County Fire Station 322 Helipad,34.55838,-117.43871,Adelanto
US-3363,closed,Devil's Garden Airport,41.52174,-120.66515,Alturas
US-3366,heliport,DoubleTree Hotel Anaheim Helipad,33.78838,-117.89156,Orange
US-3367,closed,Zitto Airport,34.1849,-118.3816,North Hollywood
US-3368,closed,Adams Airport,34.19864,-118.37226,Sun Valley
US-3369,closed,Wilson Airport,34.20023,-118.3662,Burbank
US-3370,closed,Indian Dunes Airport,34.424,-118.638,Castaic
US-3371,closed,Azevedo Landing Strip,37.04828,-120.56577,Santa Rita Park
US-3372,closed,Eade Landing Strip,36.07927,-120.93144,San Ardo
US-3373,closed,San Ardo South Landing Strip,36.00366,-120.90472,San Ardo
US-3377,closed,San Diego Airpark,32.80139,-117.19691,San Diego
US-3378,heliport,4250 Executive Square Helipad,32.87441,-117.21504,"La Jolla, San Diego"
US-3379,heliport,Aventine Helipad,32.87078,-117.22717,San Diego
US-3380,heliport,La Jolla Executive Tower Helipad,32.8738,-117.2157,"La Jolla, San Diego"
US-3381,heliport,4275 Executive Square Helipad,32.8736,-117.215,"La Jolla, San Diego"
US-3382,heliport,San Diego Marriott La Jolla Helipad,32.8732,-117.2159,"La Jolla, San Diego"
US-3383,heliport,La Jolla Center I Helipad,32.874618,-117.206837,San Diego
US-3384,heliport,La Jolla Center II Helipad,32.8753,-117.2069,San Diego
US-3395,small_airport,Boneyard Airstrip,37.66337,-122.02126,Hayward
US-3397,closed,Lake Mountain Landing Strip,40.02128,-123.40367,Zenia
US-3433,heliport,11645 Wilshire Boulevard Garage Helipad,34.05045,-118.46051,Los Angeles
US-3447,closed,Westwood Airport (1948),40.30623,-121.03624,Westwood
US-3448,closed,Westwood Airport (1928),40.29135,-120.93931,Westwood
US-3452,closed,Rosemead Airport,34.06921,-118.06005,El Monte
US-3453,heliport,City of Industry Sheriff's Department Helipad,34.02452,-117.95811,City of Industry
US-3454,closed,La Puente Sky Ranch,34.01199,-117.9318,La Puente
US-3455,closed,Pomona Airport,34.02792,-117.74687,Pomona
US-3456,heliport,Lytle Creek Ranger Station Helipad,34.23455,-117.48236,Lytle Creek
US-3489,closed,Coyote Wells Airport,32.73582,-115.96398,Imperial
US-3490,closed,Miller's Airport,32.7316,-116.0279,Imperial
US-3491,closed,Abernathy Airport,32.6587,-116.5022,Campo
US-3492,small_airport,Rough Acres Ranch Airport,32.697321,-116.267796,Boulevard
US-3493,small_airport,Lansing Empire Ranch Airport,32.642792,-116.280687,Boulevard
US-3494,closed,Davis Ranch Airport,32.64734,-116.45559,Campo
US-3495,closed,Rancho California Airport,33.5023,-117.1608,Temecula
US-3496,closed,Glen Ivy Ranch Airport,33.758384,-117.493114,Corona
US-3497,closed,Elsinore Airport,33.658,-117.316,Lake Elsinore
US-3498,closed,Pechanga Airstrip,33.4713,-117.0979,Temecula
US-3499,closed,Thompson Airport,33.564906,-117.239885,Murrieta
US-3500,closed,Norconian Club Airport,33.93,-117.57,Norco
US-3501,small_airport,Tenaja Ranch Airport,33.4887,-117.368,Murrieta
US-3502,small_airport,Sky Ranch Airport,33.4597,-117.3749,Fallbrook
US-3503,small_airport,Garnsay Ranch Airport,33.4552,-117.3146,Fallbrook
US-3519,closed,Sky Castle Airport,34.70101,-118.39299,Elizabeth Lake
US-3520,closed,Neenach Landing Strip,34.7722,-118.4945,Neenach
US-3526,closed,Henderson Field,34.42739,-119.29053,Ojai
US-3527,closed,Ventura Airpark,34.26,-119.265,Ventura
US-3528,closed,Carpinteria Airport,34.391,-119.508,Carpinteria
US-3529,closed,Monrovia Airport,34.13623,-117.990021,Monrovia
US-3530,closed,Pony Landing Strip,34.37143,-116.60999,Landers
US-3531,closed,Old Woman Springs Landing Strip,34.40142,-116.71293,Landers
US-3532,closed,Allen Field,35.05201,-119.02044,Bakersfield
US-3533,closed,Baker Intermediate Field,35.28001,-116.06142,Baker
US-3534,closed,E Brown Ranch Airport,34.94062,-118.09318,Mojave
US-3535,heliport,200 Spectrum Center Helipad,33.65266,-117.74786,Irvine
US-3536,heliport,300 Spectrum Center Helipad,33.6539,-117.7473,Irvine
US-3537,heliport,400 Spectrum Center Helipad,33.6542,-117.7457,Irvine
US-3538,heliport,100 Spectrum Center Helipad,33.6508,-117.7476,Irvine
US-3539,heliport,20 Pacifica Helipad,33.6507,-117.7498,Irvine
US-3540,heliport,40 Pacifica Helipad,33.6507,-117.7517,Irvine
US-3541,closed,Shandin Hills Airport,34.1385,-117.3084,San Bernardino
US-3542,closed,San Bernardino Airport (1942),34.1753,-117.32101,San Bernardino
US-3543,closed,Fontana Gilfillan Airport,34.13228,-117.46666,Fontana
US-3544,closed,Palm Desert Airpark,33.74,-116.4,Rancho Mirage
US-3545,closed,Indio Airport,33.73048,-116.21313,Indio
US-3546,closed,North Shore Airport,33.5227,-115.945,Mecca
US-3547,closed,Palm Springs Municipal Airport,33.8274,-116.53184,Palm Springs
US-3548,closed,Steven's Desert Airport,33.844,-116.536,Palm Springs
US-3550,closed,Atwater Municipal Airport (1957),37.336,-120.6032,Atwater
US-3551,closed,Herring Landing Strip,35.14705,-118.87342,Arvin
US-3552,closed,Arvin Intermediate Field,35.19915,-118.91692,Arvin
US-3553,closed,Alturas Airport (1927),41.49884,-120.54248,Alturas
US-3554,closed,Antioch Airport,37.96475,-121.80128,Antioch
US-3555,closed,Frogtown Airport,38.04913,-120.51997,Angels Camp
US-3557,closed,Apple Valley Airport (1948),34.52896,-117.21015,Apple Valley
US-3559,closed,Atwater Airport (1936),37.32052,-120.59949,Atwater
US-3560,closed,Auburn Airport (1936),38.9404,-121.05529,Auburn
US-3561,closed,Hamilton Cove Seaplane Base,33.35395,-118.32962,Avalon
US-3562,closed,Descanso Bay Seaplane Base,33.35072,-118.32677,Avalon
US-3563,closed,Two Harbors Airstrip,33.43716,-118.50171,Two Harbors
US-3564,closed,San Clemente Island Target Airstrip,32.83931,-118.41016,San Clemente Island
US-3572,small_airport,Adobe Mountain Airport,34.71576,-117.66976,Lancaster
US-3573,small_airport,El Mirage Valley Landing Strip,34.68552,-117.6367,Adelanto
US-3574,small_airport,Evans Airstrip,34.65877,-117.63597,Adelanto
US-3575,small_airport,Hamilton Airstrip,34.65574,-117.63375,Adelanto
US-3576,closed,Auberry Airport,37.08028,-119.4898,Auberry
US-3577,small_airport,Topham Ranch-Auberry Private Airport,37.093342,-119.510854,Auberry
US-3578,small_airport,Hewitson Airport,35.90928,-120.06358,Avenal
US-3579,small_airport,Reef Station Airport,35.9119,-120.0601,Avenal
